2004 03 24 20 16 00  1.200000000e-01	10.12
2004 03 31 19 52 00 -2.400000000e-01	9.76
2004 03 31 19 52 00 -3.000000000e-01	9.7
2004 03 31 20 00 00 -6.000000000e-02	9.94
2004 03 31 20 00 00 -7.000000000e-02	9.93
2004 04 07 20 01 00  4.000000000e-01	10.4
2004 04 07 20 01 00  4.000000000e-01	10.4
2004 04 07 20 09 00  5.000000000e-02	10.05
2004 04 07 20 09 00 -3.000000000e-02	9.97
2004 04 14 19 48 00  4.000000000e-02	10.04
2004 04 14 19 48 00  2.000000000e-02	10.02
2004 04 14 20 18 00  0.000000000e+00	10
2004 04 14 20 18 00  5.000000000e-02	10.05
2004 04 21 20 12 00  2.200000000e-01	10.22
2004 04 21 20 12 00  6.000000000e-02	10.06
2004 04 21 20 16 00  1.700000000e-01	10.17
2004 04 21 20 16 00  8.000000000e-02	10.08
2004 04 28 19 56 00 -1.000000000e-02	9.99
2004 04 28 19 56 00  4.000000000e-02	10.04
2004 04 28 20 14 00  1.200000000e-01	10.12
2004 04 28 20 14 00 -1.000000000e-02	9.99
2004 05 05 20 15 00  4.000000000e-02	10.04
2004 05 05 20 15 00  2.000000000e-02	10.02
2004 05 12 19 54 00  1.000000000e-02	10.01
2004 05 12 19 54 00  1.000000000e-02	10.01
2004 05 12 20 13 00 -3.000000000e-02	9.97
2004 05 12 20 13 00  0.000000000e+00	10
2004 05 19 19 56 00 -3.100000000e-01	9.69
2004 05 19 19 56 00 -2.700000000e-01	9.73
2004 05 19 20 02 00  1.400000000e-01	10.14
2004 05 19 20 02 00  1.200000000e-01	10.12
2004 05 26 19 57 00  1.700000000e-01	10.17
2004 05 26 19 57 00  1.800000000e-01	10.18
2004 05 26 20 14 00  1.400000000e-01	10.14
2004 05 26 20 14 00  0.000000000e+00	10
2004 06 02 19 50 00  2.800000000e-01	10.28
2004 06 02 19 50 00  3.000000000e-01	10.3
2004 06 09 19 50 00  1.200000000e-01	10.12
2004 06 09 19 50 00  1.900000000e-01	10.19
2004 06 09 20 15 00 -3.000000000e-02	9.97
2004 06 09 20 15 00  2.000000000e-02	10.02
2004 06 16 19 53 00  1.800000000e-01	10.18
2004 06 16 19 53 00  1.500000000e-01	10.15
2004 06 16 20 14 00  6.000000000e-02	10.06
2004 06 16 20 14 00 -1.000000000e-02	9.99
2004 06 23 19 55 00  2.600000000e-01	10.26
2004 06 23 19 55 00  1.700000000e-01	10.17
2004 06 23 20 00 00 -5.000000000e-02	9.95
2004 06 23 20 00 00 -3.000000000e-02	9.97
2004 06 30 19 51 00  1.800000000e-01	10.18
2004 06 30 19 51 00  1.400000000e-01	10.14
2004 06 30 20 15 00 -6.000000000e-02	9.94
2004 06 30 20 15 00 -4.000000000e-02	9.96
2004 07 07 19 47 00  4.400000000e-01	10.44
2004 07 07 19 47 00 -2.000000000e-02	9.98
2004 07 07 20 12 00 -5.000000000e-02	9.95
2004 07 07 20 12 00 -6.000000000e-02	9.94
2004 07 14 20 10 00  3.600000000e-01	10.36
2004 07 14 20 10 00  1.600000000e-01	10.16
2004 07 14 20 14 00  1.500000000e-01	10.15
2004 07 14 20 14 00  2.700000000e-01	10.27
2004 07 21 19 56 00 -2.300000000e-01	9.77
2004 07 21 19 56 00 -1.500000000e-01	9.85
2004 07 21 20 14 00  3.000000000e-02	10.03
2004 07 21 20 14 00  7.000000000e-02	10.07
2004 08 04 20 04 00  1.000000000e-01	10.1
2004 08 04 20 04 00  8.000000000e-02	10.08
2004 08 04 20 07 00 -1.900000000e-01	9.81
2004 08 04 20 07 00 -7.000000000e-02	9.93
2004 08 11 19 58 00  3.000000000e-01	10.3
2004 08 11 19 58 00  1.500000000e-01	10.15
2004 08 11 20 14 00 -1.000000000e-01	9.9
2004 08 11 20 14 00 -1.500000000e-01	9.85
2004 08 18 19 54 00 -1.400000000e-01	9.86
2004 08 18 20 16 00 -4.000000000e-02	9.96
2004 08 18 20 16 00 -8.000000000e-02	9.92
2004 09 08 19 57 00  1.000000000e-01	10.1
2004 09 08 19 57 00  4.000000000e-02	10.04
2004 09 08 20 19 00 -1.400000000e-01	9.86
2004 09 08 20 19 00 -7.000000000e-02	9.93
2004 09 22 20 12 00 -3.000000000e-02	9.97
2004 09 22 20 12 00 -3.000000000e-02	9.97
2004 10 13 20 21 00 -2.100000000e-01	9.79
2004 10 13 20 21 00 -1.900000000e-01	9.81
2004 10 13 19 48 00 -4.400000000e-01	9.56
2004 10 13 19 48 00 -4.100000000e-01	9.59
2004 10 06 19 48 00  1.500000000e-01	10.15
2004 10 06 19 48 00  5.000000000e-02	10.05
2004 10 06 20 15 00  1.800000000e-01	10.18
2004 10 06 20 15 00  1.600000000e-01	10.16
2004 10 27 19 44 00 -1.700000000e-01	9.83
2004 10 27 19 44 00 -1.700000000e-01	9.83
2004 11 02 20 16 00  4.500000000e-01	10.45
2004 11 02 20 16 00  4.500000000e-01	10.45
2004 11 10 19 53 00  1.900000000e-01	10.19
2004 11 10 19 53 00  1.500000000e-01	10.15
2004 11 17 19 58 00  1.600000000e-01	10.16
2004 11 17 19 58 00  1.000000000e-01	10.1
2004 11 17 20 20 00  2.400000000e-01	10.24
2004 11 17 20 20 00  2.700000000e-01	10.27
2004 11 24 20 20 00 -1.500000000e-01	9.85
2004 11 24 20 20 00 -1.200000000e-01	9.88
2004 11 24 19 57 00  7.000000000e-02	10.07
2004 11 24 19 57 00  1.500000000e-01	10.15
2004 12 08 20 02 00 -6.000000000e-02	9.94
2004 12 08 20 02 00  3.000000000e-02	10.03
2004 12 01 19 57 00 -2.700000000e-01	9.73
2004 12 01 19 57 00 -2.900000000e-01	9.71
2004 12 15 20 24 00  1.600000000e-01	10.16
2004 12 15 20 24 00  1.400000000e-01	10.14
2004 12 15 19 52 00 -3.000000000e-02	9.97
2004 12 15 19 52 00 -5.000000000e-02	9.95
2004 12 22 19 50 00  1.200000000e-01	10.12
2004 12 22 19 50 00 -1.100000000e-01	9.89
2004 12 22 20 20 00  7.000000000e-02	10.07
2004 12 22 20 20 00  7.000000000e-02	10.07
2005 01 05 20 20 00  7.000000000e-02	10.07
2005 01 05 20 20 00 -5.000000000e-02	9.95
2004 12 29 19 56 00  9.000000000e-02	10.09
2004 12 29 19 56 00 -6.000000000e-02	9.94
2005 01 05 19 52 00  9.000000000e-02	10.09
2005 01 05 19 52 00 -1.000000000e-02	9.99
2004 12 29 20 13 00  2.000000000e-02	10.02
2004 12 29 20 13 00  2.000000000e-02	10.02
2005 01 12 21 34 00  1.900000000e-01	10.19
2005 01 12 21 34 00  1.000000000e-01	10.1
2005 01 12 21 18 00  1.700000000e-01	10.17
2005 01 12 21 18 00  8.000000000e-02	10.08
2005 01 19 19 56 00  4.000000000e-02	10.04
2005 01 19 19 56 00 -1.000000000e-02	9.99
2005 01 19 20 16 00  1.200000000e-01	10.12
2005 01 19 20 16 00  3.400000000e-01	10.34
2005 01 26 20 01 00  2.000000000e-02	10.02
2005 01 26 20 01 00 -7.000000000e-02	9.93
2005 01 26 19 56 00 -2.000000000e-02	9.98
2005 01 26 19 56 00  1.000000000e-02	10.01
2005 02 02 20 18 00  4.000000000e-02	10.04
2005 02 02 20 18 00 -6.000000000e-02	9.94
2005 02 02 19 55 00  1.400000000e-01	10.14
2005 02 02 19 55 00  9.000000000e-02	10.09
2005 02 09 20 01 00 -6.000000000e-02	9.94
2005 02 09 20 01 00 -3.000000000e-02	9.97
2005 02 09 19 55 00  2.000000000e-02	10.02
2005 02 09 19 55 00 -3.000000000e-02	9.97
2005 02 16 19 58 00  6.000000000e-02	10.06
2005 02 16 19 58 00  7.000000000e-02	10.07
2005 02 16 20 21 00  3.000000000e-02	10.03
2005 02 16 20 21 00  3.000000000e-02	10.03
2005 02 23 19 56 00  1.400000000e-01	10.14
2005 02 23 19 56 00  2.000000000e-02	10.02
2005 02 23 20 20 00 -5.200000000e-01	9.48
2005 02 23 20 20 00 -5.700000000e-01	9.43
2005 03 02 19 57 00 -1.700000000e-01	9.83
2005 03 02 19 57 00  1.100000000e-01	10.11
2005 03 16 19 59 00  7.000000000e-02	10.07
2005 03 16 19 59 00  1.800000000e-01	10.18
2005 03 16 20 08 00 -1.000000000e-01	9.9
2005 03 16 20 08 00 -1.000000000e-01	9.9
2005 03 23 20 20 00 -6.000000000e-02	9.94
2005 03 23 20 20 00 -3.000000000e-02	9.97
2005 03 23 19 58 00  1.000000000e-01	10.1
2005 03 23 19 58 00  2.000000000e-01	10.2
2005 03 30 19 56 00  2.400000000e-01	10.24
2005 03 30 19 56 00  6.000000000e-02	10.06
2005 04 06 20 20 00  1.100000000e-01	10.11
2005 04 06 20 20 00  8.000000000e-02	10.08
2005 04 06 19 56 00  3.100000000e-01	10.31
2005 04 06 19 56 00  3.600000000e-01	10.36
2005 04 13 19 57 00  1.800000000e-01	10.18
2005 04 13 19 57 00  2.000000000e-01	10.2
2005 04 13 20 16 00  1.000000000e-02	10.01
2005 04 13 20 16 00 -8.000000000e-02	9.92
2005 04 19 20 17 00  2.900000000e-01	10.29
2005 04 19 20 17 00  4.000000000e-01	10.4
2005 04 27 20 22 00  1.700000000e-01	10.17
2005 04 27 20 22 00  5.000000000e-02	10.05
2005 04 27 20 12 00  0.000000000e+00	10
2005 04 27 20 12 00  9.000000000e-02	10.09
2005 05 04 20 24 00 -1.000000000e-02	9.99
2005 05 04 20 24 00 -3.000000000e-02	9.97
2005 05 04 20 10 00  2.600000000e-01	10.26
2005 05 04 20 10 00  1.100000000e-01	10.11
2005 05 11 19 56 00  2.700000000e-01	10.27
2005 05 11 19 56 00  2.000000000e-01	10.2
2005 05 11 20 16 00  1.000000000e-02	10.01
2005 05 11 20 16 00 -3.000000000e-02	9.97
2005 05 18 20 17 00  2.000000000e-02	10.02
2005 05 18 20 17 00  3.000000000e-02	10.03
2005 05 18 20 05 00  9.000000000e-02	10.09
2005 05 18 20 05 00 -3.000000000e-02	9.97
2005 05 18 20 05 00  4.500000000e-01	10.45
2005 05 18 20 05 00  3.800000000e-01	10.38
2005 05 25 19 55 00  2.200000000e-01	10.22
2005 05 25 19 55 00  1.800000000e-01	10.18
2005 06 01 20 09 00  3.300000000e-01	10.33
2005 06 01 20 09 00  9.000000000e-02	10.09
2005 06 01 20 09 00  1.400000000e-01	10.14
2005 06 01 20 09 00  2.900000000e-01	10.29
2005 06 01 20 20 00  1.700000000e-01	10.17
2005 06 01 20 20 00  7.000000000e-02	10.07
2005 05 25 20 17 00  0.000000000e+00	10
2005 05 25 20 17 00  2.000000000e-02	10.02
2005 06 08 20 14 00  5.000000000e-02	10.05
2005 06 08 20 14 00 -3.000000000e-02	9.97
2005 06 15 20 11 00 -4.000000000e-02	9.96
2005 06 15 20 11 00  3.000000000e-02	10.03
2005 06 15 20 06 00  1.900000000e-01	10.19
2005 06 15 20 06 00  3.000000000e-02	10.03
2005 06 22 19 57 00  3.000000000e-02	10.03
2005 06 22 19 57 00  1.900000000e-01	10.19
2005 06 22 20 15 00 -1.200000000e-01	9.88
2005 06 22 20 15 00 -7.000000000e-02	9.93
2005 06 29 20 01 00  1.500000000e-01	10.15
2005 06 29 20 01 00  2.300000000e-01	10.23
2005 06 29 20 14 00  1.500000000e-01	10.15
2005 06 29 20 14 00  2.200000000e-01	10.22
2005 07 06 20 04 00  8.000000000e-02	10.08
2005 07 06 20 04 00  1.100000000e-01	10.11
2005 07 06 19 58 00  1.700000000e-01	10.17
2005 07 06 19 58 00  2.100000000e-01	10.21
2005 07 13 20 06 00  1.800000000e-01	10.18
2005 07 13 20 06 00 -2.000000000e-02	9.98
2005 07 13 19 58 00 -2.000000000e-02	9.98
2005 07 13 19 58 00 -9.000000000e-02	9.91
2005 07 20 20 00 00 -1.000000000e-01	9.9
2005 07 20 20 00 00 -1.200000000e-01	9.88
2005 07 20 19 41 00  9.000000000e-02	10.09
2005 07 20 19 41 00  8.000000000e-02	10.08
2005 07 26 19 42 00  1.900000000e-01	10.19
2005 07 26 19 42 00  3.000000000e-01	10.3
2005 07 26 20 02 00 -1.000000000e-02	9.99
2005 07 26 20 02 00  6.000000000e-02	10.06
2005 08 16 19 48 00  4.000000000e-02	10.04
2005 08 16 19 48 00  8.000000000e-02	10.08
2005 08 24 20 05 00  5.700000000e-01	10.57
2005 08 24 20 05 00  3.900000000e-01	10.39
2005 08 24 19 57 00  1.800000000e-01	10.18
2005 08 24 19 57 00  1.000000000e-02	10.01
2005 08 31 20 03 00  1.500000000e-01	10.15
2005 08 31 20 03 00  9.000000000e-02	10.09
2005 08 10 20 14 00  2.000000000e-01	10.2
2005 08 10 20 14 00  2.400000000e-01	10.24
2005 08 10 20 06 00  2.400000000e-01	10.24
2005 08 10 20 06 00  2.600000000e-01	10.26
2005 09 14 20 09 00 -4.000000000e-02	9.96
2005 09 14 20 09 00  4.000000000e-02	10.04
2005 09 14 19 59 00  1.000000000e-02	10.01
2005 09 14 19 59 00 -5.000000000e-02	9.95
2005 09 21 20 11 00  7.000000000e-02	10.07
2005 09 21 20 11 00  3.500000000e-01	10.35
2005 09 21 20 05 00  1.100000000e-01	10.11
2005 09 21 20 05 00  1.200000000e-01	10.12
2005 09 28 20 05 00  1.300000000e-01	10.13
2005 09 28 20 05 00  1.400000000e-01	10.14
2005 09 28 19 57 00 -5.300000000e-01	9.47
2005 09 28 19 57 00 -4.900000000e-01	9.51
2005 10 05 20 12 00  2.000000000e-02	10.02
2005 10 05 20 12 00 -1.000000000e-02	9.99
2005 10 05 20 04 00  9.000000000e-02	10.09
2005 10 05 20 04 00  9.000000000e-02	10.09
2005 11 09 20 08 00 -2.500000000e-01	9.75
2005 11 09 20 08 00 -2.200000000e-01	9.78
2005 11 09 19 58 00  2.800000000e-01	10.28
2005 11 09 19 58 00  1.900000000e-01	10.19
2005 11 16 20 31 00  2.000000000e-02	10.02
2005 11 16 20 31 00 -1.100000000e-01	9.89
2005 11 16 20 26 00  2.400000000e-01	10.24
2005 11 16 20 26 00  6.000000000e-02	10.06
2005 11 23 20 08 00  5.000000000e-02	10.05
2005 11 23 20 08 00 -3.000000000e-02	9.97
2005 11 23 20 02 00  8.000000000e-02	10.08
2005 11 23 20 02 00  6.000000000e-02	10.06
2005 11 30 20 12 00  2.000000000e-01	10.2
2005 11 30 20 12 00  2.600000000e-01	10.26
2005 11 30 20 07 00  1.900000000e-01	10.19
2005 11 30 20 07 00  1.300000000e-01	10.13
2005 12 07 20 05 00  1.800000000e-01	10.18
2005 12 07 20 05 00  9.000000000e-02	10.09
2005 12 07 19 59 00 -1.100000000e-01	9.89
2005 12 07 19 59 00 -1.600000000e-01	9.84
2005 12 28 20 15 00  1.800000000e-01	10.18
2005 12 28 20 15 00  3.100000000e-01	10.31
2005 12 28 20 05 00  1.200000000e-01	10.12
2005 12 28 20 05 00  1.100000000e-01	10.11
2005 12 21 20 14 00  3.000000000e-02	10.03
2005 12 21 20 14 00  2.000000000e-02	10.02
2005 12 21 20 04 00  5.000000000e-02	10.05
2005 12 21 20 04 00  7.000000000e-02	10.07
2006 01 11 20 12 00  1.000000000e-02	10.01
2006 01 11 20 12 00  1.000000000e-02	10.01
2006 01 11 20 04 00 -4.000000000e-02	9.96
2006 01 11 20 04 00  2.000000000e-02	10.02
2006 01 18 19 58 00  1.000000000e-01	10.1
2006 01 18 19 58 00  1.300000000e-01	10.13
2006 01 25 20 07 00  1.500000000e-01	10.15
2006 01 25 20 07 00  1.100000000e-01	10.11
2006 01 25 19 58 00  9.000000000e-02	10.09
2006 01 25 19 58 00  9.000000000e-02	10.09
2006 02 15 20 05 00 -8.000000000e-02	9.92
2006 02 15 20 05 00 -1.000000000e-01	9.9
2006 02 15 19 57 00 -5.000000000e-02	9.95
2006 02 15 19 57 00  1.000000000e-02	10.01
2006 02 22 20 13 00  1.100000000e-01	10.11
2006 02 22 20 13 00  9.000000000e-02	10.09
2006 02 22 20 22 00 -1.000000000e-02	9.99
2006 02 22 20 22 00  1.300000000e-01	10.13
2006 03 01 20 06 00  6.000000000e-02	10.06
2006 03 01 20 06 00  1.100000000e-01	10.11
2006 03 01 20 12 00  2.000000000e-01	10.2
2006 03 08 20 16 00  5.000000000e-01	10.5
2006 03 08 20 16 00  6.000000000e-02	10.06
2006 03 08 20 24 00  5.000000000e-02	10.05
2006 03 08 20 24 00  7.000000000e-02	10.07
2006 03 22 20 16 00 -3.000000000e-02	9.97
2006 03 22 20 16 00  1.700000000e-01	10.17
2006 03 22 20 06 00  1.100000000e-01	10.11
2006 03 22 20 06 00  1.000000000e-01	10.1
2006 03 29 20 02 00 -5.000000000e-02	9.95
2006 03 29 20 02 00 -8.000000000e-02	9.92
2006 03 29 20 10 00  2.200000000e-01	10.22
2006 03 29 20 10 00  8.000000000e-02	10.08
2006 04 05 19 58 00  1.300000000e-01	10.13
2006 04 05 19 58 00  1.400000000e-01	10.14
2006 04 05 20 05 00  1.500000000e-01	10.15
2006 04 05 20 05 00  7.000000000e-02	10.07
2006 04 12 19 57 00  2.700000000e-01	10.27
2006 04 12 19 57 00  2.200000000e-01	10.22
2006 04 12 20 06 00  2.800000000e-01	10.28
2006 04 12 20 06 00  7.000000000e-02	10.07
2006 04 19 20 02 00 -1.300000000e-01	9.87
2006 04 19 20 02 00 -2.300000000e-01	9.77
2006 04 19 20 08 00  1.200000000e-01	10.12
2006 04 19 20 08 00 -4.000000000e-02	9.96
2006 04 26 20 01 00  8.000000000e-02	10.08
2006 04 26 20 01 00  6.000000000e-02	10.06
2006 04 26 20 13 00  2.900000000e-01	10.29
2006 04 26 20 13 00  6.000000000e-02	10.06
2006 05 10 20 07 00  2.300000000e-01	10.23
2006 05 10 20 07 00  1.500000000e-01	10.15
2006 05 10 20 00 00  1.400000000e-01	10.14
2006 05 10 20 00 00  1.500000000e-01	10.15
2006 05 17 19 57 00  2.700000000e-01	10.27
2006 05 17 19 57 00  2.000000000e-01	10.2
2006 05 17 20 11 00  7.000000000e-02	10.07
2006 05 17 20 11 00 -2.000000000e-02	9.98
2006 05 24 20 12 00 -5.000000000e-02	9.95
2006 05 24 20 12 00 -1.000000000e-02	9.99
2006 05 24 20 21 00  4.000000000e-02	10.04
2006 05 24 20 21 00  1.000000000e-01	10.1
2006 06 07 19 57 00  8.000000000e-02	10.08
2006 06 07 19 57 00  4.000000000e-02	10.04
2006 06 07 20 05 00  1.300000000e-01	10.13
2006 06 07 20 05 00  5.000000000e-02	10.05
2006 06 14 20 17 00  1.000000000e-02	10.01
2006 06 14 20 17 00  1.000000000e-01	10.1
2006 06 14 20 07 00  1.000000000e-02	10.01
2006 06 14 20 07 00  3.000000000e-02	10.03
2006 06 21 20 22 00  5.000000000e-02	10.05
2006 06 21 20 22 00  1.000000000e-02	10.01
2006 06 21 20 16 00  6.000000000e-02	10.06
2006 06 21 20 16 00  1.000000000e-02	10.01
2006 07 05 20 25 00  8.000000000e-02	10.08
2006 07 05 20 25 00  3.000000000e-02	10.03
2006 07 05 20 18 00 -7.000000000e-02	9.93
2006 07 05 20 18 00 -7.000000000e-02	9.93
2006 06 29 19 47 00  4.000000000e-02	10.04
2006 06 29 19 47 00  4.000000000e-02	10.04
2006 06 29 20 09 00  2.000000000e-01	10.2
2006 06 29 20 09 00  2.800000000e-01	10.28
2006 07 12 20 16 00  8.000000000e-02	10.08
2006 07 12 20 16 00 -7.000000000e-02	9.93
2006 07 12 20 01 00  1.900000000e-01	10.19
2006 07 12 20 01 00  1.800000000e-01	10.18
2006 07 19 20 19 00  9.000000000e-02	10.09
2006 07 19 20 19 00  5.000000000e-02	10.05
2006 07 19 19 55 00  2.700000000e-01	10.27
2006 07 19 19 55 00  1.100000000e-01	10.11
2006 07 26 19 50 00  1.300000000e-01	10.13
2006 07 26 19 50 00  0.000000000e+00	10
2006 07 26 20 13 00  3.000000000e-02	10.03
2006 07 26 20 13 00 -1.000000000e-02	9.99
2006 08 02 20 23 00  3.000000000e-02	10.03
2006 08 02 20 23 00  6.000000000e-02	10.06
2006 08 02 20 17 00  0.000000000e+00	10
2006 08 02 20 17 00  1.000000000e-02	10.01
2006 08 09 20 02 00  8.300000000e-01	10.83
2006 08 09 20 02 00  3.600000000e-01	10.36
2006 08 09 20 15 00  1.500000000e-01	10.15
2006 08 09 20 15 00  1.600000000e-01	10.16
2006 08 16 20 15 00 -5.000000000e-02	9.95
2006 08 16 20 15 00  6.000000000e-02	10.06
2006 08 16 20 04 00  1.500000000e-01	10.15
2006 08 16 20 04 00 -9.000000000e-02	9.91
2006 08 30 20 02 00  1.000000000e-02	10.01
2006 08 30 20 02 00  5.000000000e-02	10.05
2006 08 30 20 10 00  3.200000000e-01	10.32
2006 08 30 20 10 00  2.300000000e-01	10.23
2006 09 13 20 08 00  9.000000000e-02	10.09
2006 09 13 20 08 00  7.000000000e-02	10.07
2006 09 13 20 13 00 -6.000000000e-02	9.94
2006 09 13 20 13 00  3.000000000e-02	10.03
2006 09 20 20 19 00  1.700000000e-01	10.17
2006 09 20 20 19 00  2.900000000e-01	10.29
2006 09 20 20 07 00  3.600000000e-01	10.36
2006 09 20 20 07 00  1.600000000e-01	10.16
2006 10 04 19 52 00 -1.000000000e-01	9.9
2006 10 04 19 52 00 -9.000000000e-02	9.91
2006 11 01 19 59 00  8.100000000e-01	10.81
2006 11 01 19 59 00  7.300000000e-01	10.73
2006 11 01 20 11 00  1.000000000e-01	10.1
2006 11 01 20 11 00  3.000000000e-02	10.03
2006 11 08 20 19 00  4.800000000e-01	10.48
2006 11 08 20 19 00  3.700000000e-01	10.37
2006 11 08 20 10 00  1.300000000e-01	10.13
2006 11 08 20 10 00  7.000000000e-02	10.07
2006 11 15 20 04 00  1.800000000e-01	10.18
2006 11 15 20 04 00  1.000000000e-01	10.1
2006 12 06 20 08 00  3.000000000e-02	10.03
2006 12 06 20 08 00  3.000000000e-02	10.03
2006 12 06 20 25 00 -4.000000000e-02	9.96
2006 12 06 20 25 00 -2.000000000e-02	9.98
2006 12 13 20 10 00  1.500000000e-01	10.15
2006 12 13 20 10 00  1.900000000e-01	10.19
2006 12 13 20 06 00  1.600000000e-01	10.16
2006 12 13 20 06 00  1.900000000e-01	10.19
2006 12 27 20 00 00  9.000000000e-02	10.09
2006 12 27 20 00 00  3.000000000e-02	10.03
2007 01 03 20 15 00  1.500000000e-01	10.15
2007 01 03 20 24 00  7.000000000e-02	10.07
2007 01 31 20 11 00  2.200000000e-01	10.22
2007 01 31 20 11 00  2.400000000e-01	10.24
2007 01 31 19 50 00 -2.900000000e-01	9.71
2007 01 31 19 50 00 -1.700000000e-01	9.83
2007 02 07 20 22 00  1.900000000e-01	10.19
2007 02 07 20 22 00  2.400000000e-01	10.24
2007 02 14 20 17 00  2.000000000e-01	10.2
2007 02 14 20 17 00  1.200000000e-01	10.12
2007 02 07 20 27 00  1.600000000e-01	10.16
2007 02 07 20 27 00  3.400000000e-01	10.34
2007 02 14 20 24 00  1.200000000e-01	10.12
2007 02 14 20 24 00  1.500000000e-01	10.15
2007 02 21 20 07 00 -7.000000000e-02	9.93
2007 02 21 20 07 00 -5.000000000e-02	9.95
2007 02 21 20 17 00  2.000000000e-02	10.02
2007 02 21 20 17 00  1.000000000e-02	10.01
2007 03 13 20 02 00  0.000000000e+00	10
2007 03 13 20 02 00  1.100000000e-01	10.11
2007 03 13 20 11 00 -3.000000000e-02	9.97
2007 03 13 20 11 00 -4.000000000e-02	9.96
2007 03 21 20 05 00  3.100000000e-01	10.31
2007 03 21 20 05 00  1.300000000e-01	10.13
2007 03 21 20 11 00  1.900000000e-01	10.19
2007 03 21 20 11 00  1.100000000e-01	10.11
2007 03 28 19 17 00  0.000000000e+00	10
2007 03 28 19 17 00 -3.000000000e-02	9.97
2007 03 28 19 22 00  5.000000000e-02	10.05
2007 03 28 19 22 00  3.000000000e-01	10.3
2007 04 05 20 16 00  3.000000000e-01	10.3
2007 04 05 20 16 00  7.000000000e-02	10.07
2007 04 05 20 21 00 -8.000000000e-02	9.92
2007 04 05 20 21 00 -8.000000000e-02	9.92
2007 04 18 20 20 00  5.500000000e-01	10.55
2007 04 18 20 20 00  2.800000000e-01	10.28
2007 04 18 20 16 00  5.000000000e-02	10.05
2007 04 18 20 16 00  2.200000000e-01	10.22
2007 04 25 20 14 00  3.600000000e-01	10.36
2007 04 25 20 14 00  2.200000000e-01	10.22
2007 04 25 20 10 00  1.700000000e-01	10.17
2007 04 25 20 10 00  1.400000000e-01	10.14
2007 05 02 19 58 00  2.000000000e-01	10.2
2007 05 02 19 58 00  2.100000000e-01	10.21
2007 05 02 20 12 00  2.200000000e-01	10.22
2007 05 02 20 12 00 -5.000000000e-02	9.95
2007 05 09 20 09 00  1.000000000e-01	10.1
2007 05 09 20 09 00 -3.000000000e-02	9.97
2007 05 09 20 04 00 -7.000000000e-02	9.93
2007 05 09 20 04 00 -9.000000000e-02	9.91
2007 05 16 19 49 00 -3.000000000e-02	9.97
2007 05 16 19 49 00  5.000000000e-02	10.05
2007 05 16 20 09 00  1.400000000e-01	10.14
2007 05 16 20 09 00  2.000000000e-02	10.02
2007 05 23 19 48 00  4.200000000e-01	10.42
2007 05 23 19 48 00  4.600000000e-01	10.46
2007 05 30 20 14 00  8.000000000e-02	10.08
2007 05 30 20 14 00  1.800000000e-01	10.18
2007 06 06 20 12 00 -4.000000000e-02	9.96
2007 06 06 20 12 00 -3.000000000e-02	9.97
2007 06 13 20 00 00  1.300000000e-01	10.13
2007 06 13 20 00 00  1.800000000e-01	10.18
2007 06 13 20 12 00  2.000000000e-02	10.02
2007 06 13 20 12 00  1.100000000e-01	10.11
2007 06 20 20 07 00  1.000000000e-01	10.1
2007 06 20 20 07 00  1.500000000e-01	10.15
2007 07 05 20 24 00  4.900000000e-01	10.49
2007 07 05 20 24 00  0.000000000e+00	10
2007 07 11 20 23 00  5.000000000e-02	10.05
2007 07 11 20 23 00 -9.000000000e-02	9.91
2007 07 11 20 07 00  2.200000000e-01	10.22
2007 07 11 20 07 00  1.100000000e-01	10.11
2007 07 18 19 52 00  1.400000000e-01	10.14
2007 07 18 19 52 00 -2.000000000e-02	9.98
2007 07 25 19 59 00  6.000000000e-02	10.06
2007 07 25 19 59 00 -4.000000000e-02	9.96
2007 08 01 20 16 00  2.500000000e-01	10.25
2007 08 01 20 16 00  2.500000000e-01	10.25
2007 08 01 21 16 00  1.800000000e-01	10.18
2007 08 01 21 16 00  1.000000000e-01	10.1
2007 08 29 20 24 00  1.700000000e-01	10.17
2007 08 29 20 24 00  1.700000000e-01	10.17
2007 08 29 20 31 00  6.000000000e-02	10.06
2007 08 29 20 31 00  4.000000000e-02	10.04
2007 09 05 19 58 00  1.000000000e-01	10.1
2007 09 05 19 58 00  2.000000000e-02	10.02
2007 09 05 20 12 00  1.700000000e-01	10.17
2007 09 05 20 12 00  2.000000000e-01	10.2
2007 09 13 20 15 00 -2.000000000e-02	9.98
2007 09 13 20 15 00  6.000000000e-02	10.06
2007 09 13 20 23 00  5.000000000e-02	10.05
2007 09 13 20 23 00  0.000000000e+00	10
2007 09 20 20 05 00  2.400000000e-01	10.24
2007 09 20 20 05 00  1.300000000e-01	10.13
2007 09 20 20 10 00  3.100000000e-01	10.31
2007 09 20 20 10 00  8.000000000e-02	10.08
2007 09 27 20 26 00  1.000000000e-02	10.01
2007 09 27 20 26 00 -4.400000000e-01	9.56
2007 09 27 20 22 00 -4.000000000e-02	9.96
2007 09 27 20 22 00 -2.000000000e-02	9.98
2007 10 04 20 12 00  7.000000000e-02	10.07
2007 10 04 20 12 00  5.000000000e-02	10.05
2007 10 04 20 27 00  4.000000000e-02	10.04
2007 10 04 20 27 00  6.000000000e-02	10.06
2007 10 11 20 28 00  4.000000000e-02	10.04
2007 10 11 20 28 00  2.000000000e-02	10.02
2007 10 11 20 29 00  2.600000000e-01	10.26
